game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_TBF,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
FLXYVSQ,1911,Central League,1911-04-26,0,regular,Barkwell,,Terre Haute,ss,3,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
FLXYVSQ,1911,Central League,1911-04-26,0,regular,Meyers,,Terre Haute,1b,4,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,,,
FLXYVSQ,1911,Central League,1911-04-26,0,regular,Bates,,Terre Haute,rf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
FLXYVSQ,1911,Central League,1911-04-26,0,regular,Milligan,,Terre Haute,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
FLXYVSQ,1911,Central League,1911-04-26,0,regular,Wheeler,,Terre Haute,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
FLXYVSQ,1911,Central League,1911-04-26,0,regular,Waring,,Terre Haute,c,8,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,1,,,
FLXYVSQ,1911,Central League,1911-04-26,0,regular,Alberts,,Terre Haute,p,9,3,1,,1,,,,,,,,,,,,,,,,,,,4,6,,,,0,3,0,1,,,
FLXYVSQ,1911,Central League,1911-04-26,0,regular,TOTALS,,Terre Haute,,,32,5,,8,,,,,,,,,,,,3,,,,,,,,,,,,27,10,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Blount,,Fort Wayne,cf,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Vandagrift,,Fort Wayne,2b,2,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,1,3,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Casey,,Fort Wayne,3b,3,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,2,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Corns,,Fort Wayne,rf,4,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,McLaffey,,Fort Wayne,1b,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Keener,,Fort Wayne,lf,6,3,0,,1,,,,,,,,1,,1,,,,,,,,,,,,,,3,0,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Justice,,Fort Wayne,ss,7,4,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,3,3,1,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Onslow,,Fort Wayne,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,,,1,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Smith,,Fort Wayne,p,9,4,0,,0,,,,,,,,,,,,,,,,,,,1,4,,,,1,2,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,TOTALS,,Fort Wayne,,,33,2,,8,,,,,,,,,,,,,,,,,,,,,,,,27,11,1,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Lewis,,Wheeling,2b,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Jewell,,Wheeling,ss,2,2,0,,1,1,,,,,,,1,,,,,,,,,,,,,,,,2,6,1,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Crane,,Wheeling,1b,3,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,14,2,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Servatius,,Wheeling,rf,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Knisley,,Wheeling,lf,5,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Montgo'y,,Wheeling,cf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Graf,,Wheeling,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Murray,,Wheeling,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,Doak,,Wheeling,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,2,4,,,,2,6,0,,,,
NFMYCSF,1911,Central League,1911-04-26,0,regular,TOTALS,,Wheeling,,,29,1,,5,,,,,,,,,,,,,,,,,,,,,,,,27,23,2,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Kirkpatrick,,Dayton,3b,1,5,0,,2,,,,,,,,,,2,,,,,,,,,,,,,,1,2,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Benson,,Dayton,2b,2,5,1,,2,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Spencer,,Dayton,cf,3,6,0,,0,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Knoll,,Dayton,rf,4,6,1,,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,0,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Dehaven,,Dayton,lf,5,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Cameron,,Dayton,1b,6,5,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,18,1,0,1,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Dobard,,Dayton,ss,7,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Rohrer,,Dayton,c,8,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Compton,,Dayton,p,9,6,0,,2,,,,,,,,,,,,,,,,,,,3,2,,,,1,5,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,TOTALS,,Dayton,,,43,2,,8,,,,,,,,,,,,,,,,,,,,,,,,37,22,1,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Wratten,,Zanesville,3b,1,5,0,,3,,,,,,,,,,2,,,,,,,,,,,,,,2,5,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Crowder,,Zanesville,ss,2,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,4,8,1,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Weiley,,Zanesville,lf,3,6,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Farrell,,Zanesville,cf,4,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Groh,,Zanesville,2b,5,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,,2,2,1,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Reilly,,Zanesville,lf,6,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Swartl'g,,Zanesville,1b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,17,2,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,O'Brien,,Zanesville,c,8,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,Stremmel,,Zanesville,p,9,5,0,,1,,,,,,,,,,,,,,,,,,,1,4,,,,2,6,0,,,,
QYPLVYT,1911,Central League,1911-04-26,0,regular,TOTALS,,Zanesville,,,43,3,,14,,,,,,,,,,,,,,,,,,,,,,,,39,20,2,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Wilkinson,,Evansville,rf,1,5,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Snyder,,Evansville,cf,2,4,2,,2,,,,,,,,1,,1,,,,,,,,,,,,,,2,1,0,1,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Byrnes,,Evansville,lf,3,4,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Grefe,,Evansville,1b,4,4,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,5,0,0,1,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Hadley,,Evansville,2b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Wuffli,,Evansville,ss,6,4,1,,2,1,,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Sager,,Evansville,3b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,O'Brien,,Evansville,c,8,4,2,,3,1,1,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Sterzer,,Evansville,p,9,4,2,,1,,,,,,,,,,,,,,,,,,,3,7,1,,,0,2,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,TOTALS,,Evansville,,,37,11,,15,,,,,,,,,,,,,,,,,,,,,,,,27,5,2,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Wickland,,Grand Rapids I,cf,1,3,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Goldrick,,Grand Rapids I,p,10,4,0,,0,,,,,,,,,,,,,,,,,,,1,3,,,,0,0,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Pendry,,Grand Rapids I,3b,2,3,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,3,2,1,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Donahue,,Grand Rapids I,rf,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Flournoy,,Grand Rapids I,lf,4,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Kihm,,Grand Rapids I,1b,5,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Murray,,Grand Rapids I,2b,6,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Potts,,Grand Rapids I,ss,7,3,1,,0,,,,,,,,1,,,,,,,,,,,,,,,,2,2,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Martin,,Grand Rapids I,c,8,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,1,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,Hale,,Grand Rapids I,p,9,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
ZSPSPDV,1911,Central League,1911-04-26,0,regular,TOTALS,,Grand Rapids I,,,33,6,,9,,,,,,,,,,,,,,,,,,,,,,,,24,10,1,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Kirkpat'k,,Dayton,3b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Benson,,Dayton,2b,2,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Spencer,,Dayton,cf,3,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Knoll,,Dayton,rf,4,3,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Dehaven,,Dayton,lf,5,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Cameron,,Dayton,1b,6,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,10,1,1,2,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Dobard,,Dayton,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Rohrer,,Dayton,c,8,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Asher,Ed,Dayton,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,3,1,,,,1,3,1,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,TOTALS,,Dayton,,,30,6,,7,,,,,,,,,,,,,,,,,,,,,,,,27,13,3,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Wratten,,Zanesville,3b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Gillen,,Zanesville,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,4,1,,,,1,1,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Crowder,,Zanesville,ss,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Wiley,,Zanesville,rf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Farrell,,Zanesville,cf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Groh,,Zanesville,2b,5,4,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Reilley,,Zanesville,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Swartl'g,,Zanesville,1b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,O'Brien,,Zanesville,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,Connolly,,Zanesville,p,9,1,0,,0,,,,,,,,,,,,,,,,,,,3,,,,,2,2,0,,,,
HQFZPZW,1911,Central League,1911-04-27,0,regular,TOTALS,,Zanesville,,,31,1,,5,,,,,,,,,,,,,,,,,,,,,,,,27,17,1,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Graven,,South Bend I,rf,1,5,1,,2,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Schmick,,South Bend I,1b,2,5,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,9,1,0,2,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Kelley,,South Bend I,ss,3,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Koehler,,South Bend I,2b,4,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Geier,,South Bend I,lf,5,4,0,,1,,,,,,,,,,2,,,,,,,,,,,,,,1,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Kroy,,South Bend I,cf,6,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Wetzel,,South Bend I,3b,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Holmes,,South Bend I,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Martin,,South Bend I,p,9,3,0,,1,1,,,,,,,,,,,,,,,,,,5,4,,,,0,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,TOTALS,,South Bend I,,,36,4,,11,,,,,,,,,,,,8,,,,,,,,,,,,27,11,1,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Callahan,,Terre Haute,cf,1,4,0,,0,,,,,,,,,,1,,,,,,,,,,,,,,2,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Grogan,,Terre Haute,lf,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Barkwell,,Terre Haute,ss,3,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Meyers,,Terre Haute,1b,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Bates,,Terre Haute,rf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Milligan,,Terre Haute,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Wheeler,,Terre Haute,3b,7,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Waring,,Terre Haute,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,Hardgrove,,Terre Haute,p,9,3,0,,0,,,,,,,,,,,,,,,,,,,4,2,,,,1,4,0,,,,
NFHVHVW,1911,Central League,1911-04-27,0,regular,TOTALS,,Terre Haute,,,28,1,,2,,,,,,,,,,,,4,1,,,,,,,,,,,27,11,1,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Blount,,Fort Wayne,cf,1,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,1,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Vandag't,,Fort Wayne,2b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Casey,,Fort Wayne,3b,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Corns,,Fort Wayne,rf,4,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,McLaf'y,,Fort Wayne,1b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Keener,,Fort Wayne,lf,6,4,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Justice,,Fort Wayne,ss,7,3,1,,0,,,,,,,,,,1,,,,,,,,,,,,,,1,5,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Onslow,,Fort Wayne,c,8,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Hardin,,Fort Wayne,p,9,4,2,,1,,,,,,,,,,,,,,,,,,,4,7,,1,,0,1,1,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,TOTALS,,Fort Wayne,,,36,7,,9,,,,,,,,,,,,,,,,,,,,,,,,27,12,3,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Lewis,,Wheeling,2b,1,5,1,,0,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Beatty,,Wheeling,p,10,3,0,,0,,,,,,,,,,,,,,,,,,,2,6,,,,0,3,1,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Welsher,,Wheeling,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,King,,Wheeling,ph,12,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Jewell,,Wheeling,ss,2,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,2,0,2,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Crane,,Wheeling,1b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Servatius,,Wheeling,rf,4,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Knisley,,Wheeling,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Osborne,,Wheeling,cf,6,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Montgo'y,,Wheeling,cf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Graf,,Wheeling,3b,8,2,0,,0,,,,,,,,,,,,,,,,,,,,,1,,,0,1,1,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,Murray,,Wheeling,c,9,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,,,,
NQYYQZX,1911,Central League,1911-04-27,0,regular,TOTALS,,Wheeling,,,30,1,,1,,,,,,,,,,,,,,,,,,,,,,,,27,11,6,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Kirkp'k,,Dayton,3b,1,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Konnick,,Dayton,ph,10,0,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,0,0,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Fromholtz,,Dayton,p,11,1,0,,0,,,,,,,,,,,,,,3.2,,,,3,2,1,,,,0,1,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Benson,,Dayton,2b,2,2,0,,0,,,,,,,,2,,,,,,,,,,,,,,,,3,3,0,1,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Spencer,,Dayton,cf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Knoll,,Dayton,rf,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Dehaven,,Dayton,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Cameron,,Dayton,1b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Dobard,,Dayton,ss,7,3,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,4,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Rohrer,,Dayton,c,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Neuschafer,,Dayton,p,9,2,1,,1,1,,,,,,,,,,,,,5.1,,,,4,1,2,,,,0,1,0,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,TOTALS,,Dayton,,,29,2,,5,,,,,,,,,,,,,,,,,,,,,,,,24,9,2,,,,
SJSJGMF,1911,Central League,1911-04-28,0,regular,Wratten,,Zanesville,3b,1,4,1,,3,1,,,,,,,,,2,,,,,,,,,,,,,,0,3,0,,,,
