game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Pittman,,Phoenix,cf,5,4,1,,2,1,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Nutt,,Phoenix,rf,6,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Scanlon,,Phoenix,1b,7,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,9,1,0,2,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Young,,Phoenix,3b,8,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,2,1,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,McCreery,,Phoenix,p,9,4,0,,1,,,,,,,,,,,,,,,,,,3,5,,,,3,5,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,TOTALS,,Phoenix,,,39,6,,10,,,,,,,,,,,,6,3,,,,,,,,,,27,15,3,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Staedilli,,Tucson,lf,1,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Fulweider,,Tucson,p,10,2,0,,0,,,,,,,,,,,,,,5.2,,,4,,3,,,,1,1,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Brashear,,Tucson,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,McGeehan,,Tucson,3b,2,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Cox,,Tucson,rf,3,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Felts,,Tucson,cf,4,3,0,,0,,,,,,,,,,1,,,,,,,,,,,,,2,0,1,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Fuller,,Tucson,1b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Barton,,Tucson,ss,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Stroloff,,Tucson,2b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Kallen,,Tucson,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,Stevens,,Tucson,p,9,1,0,,0,,,,,,,,,,,,,,3.1,,,6,,2,,,,0,1,2,,,,
2c7b4869-1e1e-5a9d-85d7-8b4913c92c01,1915,Rio Grande Association,1915-04-29,0,regular,TOTALS,,Tucson,,,32,1,,7,,,,,,,,,,,,8,1,,,,,,,,,,27,9,4,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Demaggio,,Phoenix,lf,1,3,1,,2,2,,,,,,,2,,,,,,,,,,,,,,,1,0,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Brown,,Phoenix,cf,10,0,0,,0,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Dowling,,Phoenix,2b,2,5,1,,3,1,,,,,,,,,1,,,,,,,,,,,,,5,6,1,2,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,McArdle,,Phoenix,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Lynn,,Phoenix,c,4,4,1,,3,,,1,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Pittman,,Phoenix,cf,5,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Hester,,Phoenix,1b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,8,1,1,1,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Nutt,,Phoenix,rf,7,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Scanlon,,Phoenix,3b,8,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Hall,,Phoenix,p,9,2,2,,1,,,,,,,,,,,,,,,,,,3,6,,,,0,2,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,TOTALS,,Phoenix,,,31,7,,11,,,,,,,,,,,,4,1,,,,,,,,,,27,15,2,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Stadelli,,Tucson,lf,1,4,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Felts,,Tucson,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Stroloff,,Tucson,ss,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,4,5,1,1,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Fuller,,Tucson,rf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Brashear,,Tucson,1b,4,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,11,0,1,1,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Cox,,Tucson,cf,5,3,0,,0,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,McGeehan,,Tucson,3b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Barton,,Tucson,2b,7,3,1,,1,,,1,,,,,,,,,,,,,,,,,,,,2,4,0,1,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Callan,,Tucson,c,8,3,0,,2,2,,,,,,,,,,,,,,,,,,,,,,6,2,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,Andrada,,Tucson,p,9,4,0,,0,,,,,,,,,,,,,,,,,,4,4,,,,0,5,0,,,,
08967140-5471-501d-ad3f-cf908ae65344,1915,Rio Grande Association,1915-04-30,0,regular,TOTALS,,Tucson,,,33,3,,7,,,,,,,,,,,,6,1,,,,,,,,,,27,17,3,,,,
4b817c02-8d35-50fb-a0a7-acb22078ab4f,1915,Rio Grande Association,1915-05-01,0,regular,TOTALS,,El Paso,,,,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
4b817c02-8d35-50fb-a0a7-acb22078ab4f,1915,Rio Grande Association,1915-05-01,0,regular,TOTALS,,Las Cruces,,,,8,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Demaggio,,Phoenix,lf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Brown,,Phoenix,rf,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Dowling,,Phoenix,2b,2,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,1,1,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,McArdle,,Phoenix,ss,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Lynn,,Phoenix,c,4,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Pittman,,Phoenix,cf,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Nutt,,Phoenix,rf-c,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Scanlon,,Phoenix,3b,7,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,2,1,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Hester,,Phoenix,1b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,12,2,2,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Toner,,Phoenix,p,9,3,0,,0,,,,,,,,,,,,,,,,,,3,3,1,1,,0,4,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,TOTALS,,Phoenix,,,27,0,,2,,,,,,,,,,,,3,,,,,,,,,,,24,1,5,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Stadelli,,Tucson,cf-lf,1,4,1,,1,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Stroloff,,Tucson,ss,2,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,2,5,0,1,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Fuller,,Tucson,rf,3,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Brashear,,Tucson,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,13,0,0,1,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Cox,,Tucson,lf-cf,5,4,0,,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Callan,,Tucson,c,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,McGeehan,,Tucson,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Barton,,Tucson,2b,8,0,1,,0,,,,,,,1,,,,,,,,,,,,,,,,0,2,0,1,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,Horstman,,Tucson,p,9,2,0,,0,,,,,,,,1,,,,,,,,,,2,7,1,,,0,1,0,,,,
8bf36c39-3e6f-597f-a831-0d51b4e2e5b5,1915,Rio Grande Association,1915-05-01,0,regular,TOTALS,,Tucson,,,28,3,,3,,,,,,,,,,,,5,,,,,,,,,,,27,14,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Demaggio,,Phoenix,lf,1,5,1,,2,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Hall,,Phoenix,p,10,2,1,,1,,,,,,,,,,,,,,6,,,1,1,6,,,,1,2,0,1,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Young,,Phoenix,3b,11,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Brown,,Phoenix,ph,12,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Dowling,,Phoenix,2b,2,6,0,,0,,,,,,,,,,,,,,,,,,,,,,,5,6,1,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,McArdle,,Phoenix,ss,3,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Lynn,,Phoenix,c,4,4,0,,1,,,,,,,1,,,,,,,,,,,,,,,,9,2,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Pittman,,Phoenix,cf,5,5,1,,1,,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Nutt,,Phoenix,rf,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Scanlon,,Phoenix,3b,7,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Hester,,Phoenix,1b,8,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,17,2,0,1,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,McCreery,,Phoenix,p,9,2,0,,0,,,,,,,,,,,,,,6,,,9,2,2,,,,0,2,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,TOTALS,,Phoenix,,,44,5,,10,,,,,,,,,,,,5,2,,,,,,,,,,36,21,1,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Stadilli,,Tucson,cf,1,5,2,,1,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Feltz,,Tucson,rf,10,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Fulweider,,Tucson,p,11,2,0,,0,,,,,,,,,,,,,,5.2,,,3,1,,,,,0,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Stroloff,,Tucson,ss,2,6,1,,2,1,,,,,,,,,,,,,,,,,,,,,,4,4,1,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Fuller,,Tucson,rf-1b,3,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,12,2,2,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Brashear,,Tucson,1b,4,2,0,,1,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Cox,,Tucson,lf,5,4,0,,1,,,,,,,,1,,,,,,,,,,,,,,,2,0,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Callan,,Tucson,c,6,5,0,,1,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,McGeehan,,Tucson,3b,7,4,0,,0,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Barton,,Tucson,2b,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,4,9,1,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,Galt,,Tucson,p,9,3,0,,2,1,,,,,,,,,,,,,6.1,,,7,1,2,,,,1,1,0,,,,
225d58c8-9588-5e0d-a2dd-ee77e54c2703,1915,Rio Grande Association,1915-05-02,0,regular,TOTALS,,Tucson,,,43,3,,10,,,,,,,,,,,,8,,,,,,,,,,,36,24,4,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,McGlynn,,El Paso,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,Knight,,El Paso,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,Bliss,J.,El Paso,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,TOTALS,,El Paso,,,,20,,14,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,Russell,,Las Cruces,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,Kallio,,Las Cruces,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,Bliss,T.,Las Cruces,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36340434-9a42-59c0-a3a0-ba79ffbaeda8,1915,Rio Grande Association,1915-05-02,0,regular,TOTALS,,Las Cruces,,,,19,,18,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,
84dad17c-ee3f-563a-89d1-b402c359a55a,1915,Rio Grande Association,1915-05-04,0,regular,TOTALS,,Albuquerque,,,,9,,12,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
84dad17c-ee3f-563a-89d1-b402c359a55a,1915,Rio Grande Association,1915-05-04,0,regular,TOTALS,,Douglas,,,,6,,7,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
c0dc324e-2b5f-5e68-9997-92913e818ade,1915,Rio Grande Association,1915-05-04,0,regular,Demaggio,,Phoenix,lf,1,3,1,,2,,,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,,
c0dc324e-2b5f-5e68-9997-92913e818ade,1915,Rio Grande Association,1915-05-04,0,regular,Hester,,Phoenix,1b,2,4,0,,2,,,,,,,,,,1,,,,,,,,,,,,,7,2,1,1,,,
c0dc324e-2b5f-5e68-9997-92913e818ade,1915,Rio Grande Association,1915-05-04,0,regular,McArdle,,Phoenix,ss,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,
