game.key,league.year,league.name,game.date,game.number,game.phase,ref,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_GS,P_GF,P_W,P_L,P_SV,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
YVJJZSQ,1910,Central Kansas League,1910-06-03,0,regular,P0272105,Shull,,Manhattan,3b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,
YVJJZSQ,1910,Central Kansas League,1910-06-03,0,regular,P9221999,Sullivan,,Manhattan,1b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,,,,
YVJJZSQ,1910,Central Kansas League,1910-06-03,0,regular,P9937716,Orr,,Manhattan,c,8,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,11,1,0,,,,
YVJJZSQ,1910,Central Kansas League,1910-06-03,0,regular,P7118369,Patterson,,Manhattan,p,9,3,1,,1,,,,,,,1,,,1,,,,,1,,,,8,,,,,7,2,10,,,,0,3,0,,,,
YVJJZSQ,1910,Central Kansas League,1910-06-03,0,regular,,TOTALS,,Manhattan,,,31,3,,4,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,27,8,2,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P4399108,Beck,,Clay Center,cf,1,4,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P7472571,Gramly,,Clay Center,2b,2,5,0,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,2,0,1,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P2399985,Murie,,Clay Center,1b,3,5,1,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,15,0,0,1,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P5424938,Barnes,,Clay Center,lf,4,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P2524592,Southwick,,Clay Center,c,5,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P5641342,Shimeall,,Clay Center,rf,6,3,0,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P6953383,Wentz,,Clay Center,3b,7,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P2928596,Grubbs,,Clay Center,ss,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,1,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P6920767,Brooks,,Clay Center,p,9,4,1,,2,,,,,,,,,,,,,,,,1,,,9,,,,,5,3,4,,,,1,9,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,,TOTALS,,Clay Center,,,36,4,,10,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,27,18,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P4624756,Vann,,Manhattan,lf,1,2,0,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P5201881,Pierce,,Manhattan,2b,2,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P9330379,Rennard,,Manhattan,cf,3,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P7313600,Lindsly,,Manhattan,rf,4,4,0,,2,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P5078771,Clarke,,Manhattan,ss,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P0272105,Shull,,Manhattan,3b,6,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P9221999,Sullivan,,Manhattan,1b,7,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P9937716,Orr,,Manhattan,c,8,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,0,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,P8003952,Gober,,Manhattan,p,9,2,0,,0,,,,,,,,,,,,,,,,,1,,9,,,,,10,1,5,,,,0,3,1,,,,
ZTSPRRN,1910,Central Kansas League,1910-06-04,0,regular,,TOTALS,,Manhattan,,,27,1,,5,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,27,10,3,,,,
