game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_RBI,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_XO,B_LOB,B_ROE,P_IP,P_R,P_ER,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_SB
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Jaekel,,Akron,lf,3,5,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Glennon,,Akron,1b,4,4,0,,1,,,,,,,,,,1,,,,,,,,,,,,,10,1,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Myers,,Akron,3b,5,4,1,,1,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Talbot,,Akron,c,6,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Fields,,Akron,rf,7,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,,3,0,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Newnham,,Akron,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Hook,,Akron,p,9,4,0,,0,,,,,,,,,,,,,,,,,,4,2,,,,3,3,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,TOTALS,,Akron,,,35,3,,7,,,,,,,,,,,,11,,,,,,,,,,,24,14,4,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Patton,,Canton,3b,1,0,2,,0,,,,,,,,1,,,,,,,,,,,,,,,2,3,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,McLoughlin,,Canton,p,10,2,0,,0,,,,,,,,,,,,,,3,,,2,2,4,,,,0,0,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Prout,,Canton,2b,2,3,1,,0,,,,,,,,1,,,,,,,,,,,,,,,3,4,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Curtis,,Canton,cf,3,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Mundy,,Canton,1b,4,4,1,,3,1,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Day,,Canton,lf,5,3,0,,0,,,,,,,,1,,,,,,,,,,,,,,,2,0,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Allison,,Canton,rf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Johnson,,Canton,ss,7,4,0,,1,1,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Kirby,,Canton,c,8,4,0,,1,,1,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,Barnhart,,Canton,p,9,2,0,,1,,,,,,,,,,,,,,6,,,5,3,1,,,,0,3,0,,,,
a1e35228-40ab-5aa8-a2fa-ccaed053bc66,1915,Buckeye League,1915-05-19,0,regular,TOTALS,,Canton,,,29,4,,6,,,,,,,,,,,,8,,,,,,,,,,,27,14,4,,,,
4cfcc382-7f14-5ab2-b15c-14b94f3dce63,1915,Buckeye League,1915-05-21,0,regular,Orandolf,,Marion,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cfcc382-7f14-5ab2-b15c-14b94f3dce63,1915,Buckeye League,1915-05-21,0,regular,Breymaier,,Marion,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cfcc382-7f14-5ab2-b15c-14b94f3dce63,1915,Buckeye League,1915-05-21,0,regular,TOTALS,,Marion,,,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
4cfcc382-7f14-5ab2-b15c-14b94f3dce63,1915,Buckeye League,1915-05-21,0,regular,Dougherty,,Newark,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cfcc382-7f14-5ab2-b15c-14b94f3dce63,1915,Buckeye League,1915-05-21,0,regular,Strawn,,Newark,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cfcc382-7f14-5ab2-b15c-14b94f3dce63,1915,Buckeye League,1915-05-21,0,regular,TOTALS,,Newark,,,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Long,,Akron,2b,1,5,1,,1,,,1,,,,,,,,,,,,,,,,,,,,3,3,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Hook,,Akron,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Byatt,,Akron,cf,2,4,0,,0,,,,,,,,,,1,,,,,,,,,,,,,2,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Jaekel,,Akron,lf,3,2,1,,0,,,,,,,,,,2,,,,,,,,,,,,,2,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Glennon,,Akron,1b,4,3,0,,0,,,,,,,1,,,,,,,,,,,,,,,,7,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Myers,,Akron,3b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Talbott,,Akron,c,6,4,1,,2,1,,1,,,,,,,,,,,,,,,,,,,,11,3,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Fields,,Akron,rf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Newnham,,Akron,ss,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Linne,,Akron,p,9,2,0,,0,,,,,,,,,,,,,,,,,,6,10,,,,0,1,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,TOTALS,,Akron,,,33,3,,5,,,,,,,,,,,,,,,,,,,,,,,27,9,1,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Patton,,Canton,3b,1,3,2,,0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,McLaughlin,,Canton,p,10,1,0,,0,,,,,,,,,,,,,,,,,,,1,,,,0,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Prout,,Canton,2b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Curtis,,Canton,cf,3,5,0,,3,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Mundy,,Canton,1b,4,5,0,,0,,,,,,,,,,,,,,,,,,,,,,,10,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Day,,Canton,lf,5,3,1,,1,1,,,,,,,,,1,,,,,,,,,,,,,0,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Allison,,Canton,rf,6,2,0,,0,,,,,,,,1,,,,,,,,,,,,,,,1,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Johnson,,Canton,ss,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Kirby,,Canton,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,7,1,2,,,2,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,Wilhelm,,Canton,p,9,3,0,,2,,,,,,,,,,1,,,,,,,,3,7,1,,,0,0,0,,,,
5584f895-e022-58c8-bd53-ca7c85a52ac5,1915,Buckeye League,1915-05-21,0,regular,TOTALS,,Canton,,,33,4,,7,,,,,,,,,,,,,,,,,,,,,,,27,10,2,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,French,,Findlay,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,Schultz,,Findlay,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,McGivern,,Findlay,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,TOTALS,,Findlay,,,,9,,13,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,Clark,,Lima,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,Walker,,Lima,p,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,Maroney,,Lima,c,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e1f63a-c7f5-5010-8c9d-6747127bbb63,1915,Buckeye League,1915-05-21,0,regular,TOTALS,,Lima,,,,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Long,,Akron,3b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Byatt,,Akron,cf,2,4,2,,1,,,,,,,,,,1,,,,,,,,,,,,,3,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Jaekel,,Akron,lf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Glennon,,Akron,1b,4,4,1,,2,,,1,,,,,,,1,,,,,,,,,,,,,9,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Clark,,Akron,2b,5,3,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Talbot,,Akron,c,6,2,1,,0,,,,,,,,,,2,,,,,,,,,,,,,7,1,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Fields,,Akron,rf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Newnham,,Akron,ss,8,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Hook,,Akron,p,9,3,0,,0,,,,,,,,,,,,,,,,,,1,6,,,,0,3,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,TOTALS,,Akron,,,30,4,,5,,,,,,,,,,,,,,,,,,,,,,,27,8,2,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Patten,,Canton,3b,1,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Wilhelmn,,Canton,ph,10,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Prout,,Canton,2b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Curtis,,Canton,cf,3,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Mundy,,Canton,1b,4,4,1,,1,,1,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Day,,Canton,lf,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Allison,,Canton,rf,6,3,0,,1,,,,,,,,1,,,,,,,,,,,,,,,1,0,1,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Johnson,,Canton,ss,7,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Kirby,,Canton,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,5,2,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,Samuels,,Canton,p,9,2,0,,0,,,,,,,,1,,,,,,,,,,1,4,,,,0,2,0,,,,
c052e766-7a8d-5deb-a070-f347de47b997,1915,Buckeye League,1915-05-22,0,regular,TOTALS,,Canton,,,33,3,,7,,,,,,,,,,,,,,,,,,,,,,,24,10,2,,,,
6a692a0a-50be-5f5d-ab18-f6d568d0254e,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Findlay,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a692a0a-50be-5f5d-ab18-f6d568d0254e,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Newark,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c3d471b-d97a-5e01-8589-685b232de5fe,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Canton,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c3d471b-d97a-5e01-8589-685b232de5fe,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Marion,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Long,[E.],Akron,3b,1,4,0,,1,1,,,,,,,1,,,,,,,,,,,,,,,3,1,1,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Long,S.,Akron,p,10,2,1,,1,,1,,,,,,,,,,,,3,,,8,2,,1,,,0,0,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Byatt,,Akron,cf,2,5,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Jackel,,Akron,lf,3,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Glennon,,Akron,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,7,0,1,1,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Clarke,,Akron,2b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,4,1,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Talbot,,Akron,c,6,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Fields,,Akron,rf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,1,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Newnham,,Akron,ss,8,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,McGee,,Akron,p,9,2,1,,1,,1,,,,,,,,,,,,5,,,12,4,4,,,,0,2,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Akron,,,37,4,,8,,,,,,,,,,,,,5,,,,,,,,,,24,12,6,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Matthews,,Lima,rf,1,4,3,,2,1,,,,,,1,,,,,,,,,,,,,,,,3,0,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Bond,,Lima,p,10,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Murray,,Lima,2b,2,5,2,,2,,,,,,,,1,,,,,,,,,,,,,,,2,6,0,1,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Malloy,,Lima,cf,3,6,3,,4,1,,,,,,,,,1,,,,,,,,,,,,,1,0,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Schweitzer,,Lima,lf,4,4,2,,1,,,,,,,,,,1,,,,,,,,,,,,,3,0,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,McClellan,,Lima,1b,5,6,3,,4,,,,,,,,,,1,,,,,,,,,,,,,13,2,1,1,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Cronin,,Lima,ss,6,5,3,,3,,1,,,,,,,,1,,,,,,,,,,,,,1,2,3,1,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Warden,,Lima,3b,7,5,2,,3,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Maroney,,Lima,c,8,5,1,,2,2,,,,,,,1,,,,,,,,,,,,,,,3,1,0,,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,Clark,,Lima,p,9,5,1,,0,,,,,,,,,,,,,,,,,,,3,,,,1,1,1,1,,,
d43b7da7-0ab3-5770-acba-dc4455c32042,1915,Buckeye League,1915-05-23,0,regular,TOTALS,,Lima,,,46,20,,22,,,,,,,,,,,,,3,,,,,,,,,,27,14,5,,,,
9d6bc621-a633-5e46-a6af-41576307088d,1915,Buckeye League,1915-05-24,0,regular,Frech,,Findlay,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d6bc621-a633-5e46-a6af-41576307088d,1915,Buckeye League,1915-05-24,0,regular,McGive4n,,Findlay,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d6bc621-a633-5e46-a6af-41576307088d,1915,Buckeye League,1915-05-24,0,regular,TOTALS,,Findlay,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
9d6bc621-a633-5e46-a6af-41576307088d,1915,Buckeye League,1915-05-24,0,regular,Dougherty,,Newark,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d6bc621-a633-5e46-a6af-41576307088d,1915,Buckeye League,1915-05-24,0,regular,Blanchard,,Newark,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d6bc621-a633-5e46-a6af-41576307088d,1915,Buckeye League,1915-05-24,0,regular,TOTALS,,Newark,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Hook,,Akron,lf,1,4,1,,0,,,,,,,1,,,,,,,,,,,,,,,,3,0,0,,,,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Linn,,Akron,p,10,4,1,,1,,1,,,,,,,,,,,,7.1,,,10,2,2,,,,0,1,0,,,,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Byatt,,Akron,cf,2,4,1,,2,,,,,,,,,,1,,,,,,,,,,,,,2,0,0,,,,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Jaekel,,Akron,3b,3,3,0,,1,,,,,,,1,,,1,,,,,,,,,,,,,1,1,0,,,,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Glennon,,Akron,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Clark,,Akron,2b,5,4,0,,1,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Talbot,,Akron,c,6,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,3,2,0,,,1,
e6525d75-b049-5cd3-95d4-e84f23651683,1915,Buckeye League,1915-05-24,0,regular,Fields,,Akron,rf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,
